-0.0948221649551, 1
-0.0585754117806, 1
-0.0513090775461, 1
-0.0278080926208, 1
-0.0144454439643, 1
-0.0110831965262, 1
-0.00637040021017, 1
-0.00493585321908, 1
-0.00236405868746, 1
-0.00093638786658, 1
0.000619629159969, 1
0.00359282470045, 1
0.00427796489563, 1
0.00934585440613, 1
0.0103636059273, 1
0.0135446032194, 1
0.0160321431235, 1
0.0163847283726, 1
0.0194858954663, 1
0.0198412621346, 1
0.0267857583838, 1
0.0297781752536, 1
0.0380184078261, 1
0.0445821032552, 1
0.0478857183757, 1
0.0552215039353, 1
0.0583287609652, 1
0.0609300634629, 1
0.0802624980866, 1
