-0.0652787269013, 1
-0.0601597082905, 1
-0.0477475117547, 1
-0.0342591334367, 1
-0.0213665098395, 1
-0.0150715061842, 1
-0.0108444604296, 1
-0.00954571914395, 1
-0.00669327004113, 1
-0.00391423007048, 1
-0.00213247952566, 1
0.00299445692032, 1
0.00388929878707, 1
0.00697903724053, 1
0.00773818260197, 1
0.00785990529531, 1
0.0174276735899, 1
0.0204274591954, 1
0.0230203411205, 1
0.0272158659651, 1
0.0281514169776, 1
0.0289605368178, 1
0.0292580837383, 1
0.0330199534936, 1
0.0335951267048, 1
0.0396482133954, 1
0.0422442560114, 1
0.0559440706017, 1
0.0709488447935, 1
0.100542110042, 1
