-0.219037256556, 1
-0.2168809904, 1
-0.16516073236, 1
-0.12208396234, 1
-0.111839860609, 1
-0.0755362304392, 1
-0.051719137536, 1
-0.0474431002212, 1
-0.0473234110632, 1
-0.0213255230813, 1
-0.0145454935065, 1
-0.0108112559551, 1
-0.00554159795109, 1
0.0, 1
0.00144967058973, 1
0.0310478295734, 1
0.0350696953823, 1
0.0425859061825, 1
0.0501760842332, 1
0.0587009835504, 1
0.0602610221455, 1
0.0799894861431, 1
0.0816500048836, 1
0.0871794853019, 1
0.0886190686512, 1
0.0964773379461, 1
0.138486697127, 1
0.138965815605, 1
0.162976543955, 1
0.377213378644, 1
